"country","state","municipality","municipality - state","geocode","feature_id","class","class_level_0","class_level_1","class_level_2","2013","2023","urbanization_growt","total_eventos","total_afetados","populacao_total","percentual_afetados","municipality (Right)","state (Right)"
"Brasil","Santa Catarina","Biguaçu","Biguaçu - SC",4202305,4347,24,"Antropic","4. Non vegetated area","4.2. Urban Area",1491.23164282837,1716.16284205323,15.083585458141185,2,0,58238,"0.0","Biguaçu","SC"
"Brasil","Santa Catarina","Blumenau","Blumenau - SC",4202404,4348,24,"Antropic","4. Non vegetated area","4.2. Urban Area",6676.40773675883,7218.02256302314,8.112368920823966,1,10354,309214,"3.3484900424948414","Blumenau","SC"
"Brasil","Santa Catarina","Bom Jesus","Bom Jesus - SC",4202537,4352,24,"Antropic","4. Non vegetated area","4.2. Urban Area",90.0655941650393,108.876545214844,20.885834623302284,2,14354,11556,"124.21253028729664","Bom Jesus","RS"
"Brasil","Santa Catarina","Bom Jesus","Bom Jesus - SC",4202537,4352,24,"Antropic","4. Non vegetated area","4.2. Urban Area",90.0655941650393,108.876545214844,20.885834623302284,1,39,2526,"1.5439429928741093","Bom Jesus","SC"
"Brasil","Santa Catarina","Bom Retiro","Bom Retiro - SC",4202602,4354,24,"Antropic","4. Non vegetated area","4.2. Urban Area",263.464290063474,283.1331206604,7.465463570864717,2,1453,8942,"16.24916126146276","Bom Retiro","SC"
"Brasil","Santa Catarina","Botuverá","Botuverá - SC",4202701,4355,24,"Antropic","4. Non vegetated area","4.2. Urban Area",104.695787469483,126.464863323974,20.79269508416116,2,0,4468,"0.0","Botuverá","SC"
"Brasil","Santa Catarina","Brusque","Brusque - SC",4202909,4359,24,"Antropic","4. Non vegetated area","4.2. Urban Area",3313.141068396,3731.38371487433,12.623750025857342,4,47823,105495,"45.33200625622067","Brusque","SC"
"Brasil","Santa Catarina","Caibi","Caibi - SC",4203105,4361,24,"Antropic","4. Non vegetated area","4.2. Urban Area",114.145789752197,138.091972650146,20.978594961701685,1,0,6218,"0.0","Caibi","SC"
"Brasil","Santa Catarina","Camboriú","Camboriú - SC",4203204,4363,24,"Antropic","4. Non vegetated area","4.2. Urban Area",1446.22658771975,1666.93778768918,15.261177041242412,1,0,62289,"0.0","Camboriú","SC"
"Brasil","Santa Catarina","Capão Alto","Capão Alto - SC",4203253,4364,24,"Antropic","4. Non vegetated area","4.2. Urban Area",57.1077081787107,68.6720810485837,20.250108503188212,3,0,2753,"0.0","Capão Alto","SC"
"Brasil","Santa Catarina","Canelinha","Canelinha - SC",4203709,4369,24,"Antropic","4. Non vegetated area","4.2. Urban Area",388.646377783203,484.920297363286,24.771598317529442,1,12830,10603,"121.0034895784212","Canelinha","SC"
"Brasil","Santa Catarina","Canoinhas","Canoinhas - SC",4203808,4370,24,"Antropic","4. Non vegetated area","4.2. Urban Area",1594.83257439581,1717.49113062748,7.690998929974717,3,19,52775,"0.03600189483657035","Canoinhas","SC"
"Brasil","Santa Catarina","Capinzal","Capinzal - SC",4203907,4371,24,"Antropic","4. Non vegetated area","4.2. Urban Area",471.726369732664,560.809383441157,18.88446765419919,1,50,20771,"0.2407202349429493","Capinzal","SC"
"Brasil","Santa Catarina","Celso Ramos","Celso Ramos - SC",4204152,4375,24,"Antropic","4. Non vegetated area","4.2. Urban Area",89.7605609558106,102.310379193115,13.981439179599944,2,0,2773,"0.0","Celso Ramos","SC"
"Brasil","Santa Catarina","Chapecó","Chapecó - SC",4204202,4378,24,"Antropic","4. Non vegetated area","4.2. Urban Area",4253.40172848529,5264.31407317447,23.76714943051437,2,0,183561,"0.0","Chapecó","SC"
"Brasil","Santa Catarina","Corupá","Corupá - SC",4204509,4384,24,"Antropic","4. Non vegetated area","4.2. Urban Area",354.853572668455,421.795736706541,18.864728776630088,3,0,13852,"0.0","Corupá","SC"
"Brasil","Santa Catarina","Correia Pinto","Correia Pinto - SC",4204558,4385,24,"Antropic","4. Non vegetated area","4.2. Urban Area",518.166578558343,570.449437438958,10.089971264854203,1,2000,14794,"13.5189941868325","Correia Pinto","SC"
"Brasil","Santa Catarina","Cunha Porã","Cunha Porã - SC",4204707,4387,24,"Antropic","4. Non vegetated area","4.2. Urban Area",249.919232055663,312.358856268309,24.983921284913045,1,17,10613,"0.16018091020446623","Cunha Porã","SC"
"Brasil","Santa Catarina","Curitibanos","Curitibanos - SC",4204806,4389,24,"Antropic","4. Non vegetated area","4.2. Urban Area",1133.92161051635,1259.55739358522,11.079759121237643,1,0,37774,"0.0","Curitibanos","SC"
"Brasil","Santa Catarina","Descanso","Descanso - SC",4204905,4390,24,"Antropic","4. Non vegetated area","4.2. Urban Area",210.310412658693,243.34876168213,15.70932632663036,1,18,8638,"0.2083815698078259","Descanso","SC"
"Brasil","Santa Catarina","Dionísio Cerqueira","Dionísio Cerqueira - SC",4205001,4391,24,"Antropic","4. Non vegetated area","4.2. Urban Area",434.920703820802,496.084709735104,14.063254606408233,2,3024,14801,"20.431051955948924","Dionísio Cerqueira","SC"
"Brasil","Santa Catarina","Dona Emma","Dona Emma - SC",4205100,4392,24,"Antropic","4. Non vegetated area","4.2. Urban Area",58.1541569885254,70.2962237854007,20.879103791791,1,0,3723,"0.0","Dona Emma","SC"
"Brasil","Santa Catarina","Doutor Pedrinho","Doutor Pedrinho - SC",4205159,4393,24,"Antropic","4. Non vegetated area","4.2. Urban Area",137.059221063233,156.272300158692,14.018085719745145,1,35,3604,"0.9711431742508323","Doutor Pedrinho","SC"
"Brasil","Santa Catarina","Ermo","Ermo - SC",4205191,4395,24,"Antropic","4. Non vegetated area","4.2. Urban Area",31.4556855895996,44.7113281188966,42.14068865718763,1,715,2050,"34.8780487804878","Ermo","SC"
"Brasil","Santa Catarina","Florianópolis","Florianópolis - SC",4205407,4399,24,"Antropic","4. Non vegetated area","4.2. Urban Area",9241.66850203863,9762.9337276911,5.640380041087628,3,0,421203,"0.0","Florianópolis","SC"
"Brasil","Santa Catarina","Garopaba","Garopaba - SC",4205704,4405,24,"Antropic","4. Non vegetated area","4.2. Urban Area",855.436677789314,956.383093823248,11.800571410476298,1,29020,18144,"159.9426807760141","Garopaba","SC"
"Brasil","Santa Catarina","Garuva","Garuva - SC",4205803,4406,24,"Antropic","4. Non vegetated area","4.2. Urban Area",351.597420574953,501.54386515503,42.64719699447046,1,0,14762,"0.0","Garuva","SC"
"Brasil","Santa Catarina","Guaraciaba","Guaraciaba - SC",4206405,4412,24,"Antropic","4. Non vegetated area","4.2. Urban Area",211.041095721436,255.927679522705,21.26911995401935,1,0,10498,"0.0","Guaraciaba","SC"
"Brasil","Santa Catarina","Guatambú","Guatambú - SC",4206652,4415,24,"Antropic","4. Non vegetated area","4.2. Urban Area",150.17038303833,239.219672503662,59.29883620434182,1,4,4675,"0.0855614973262032","Guatambú","SC"
"Brasil","Santa Catarina","Ibirama","Ibirama - SC",4206900,4419,24,"Antropic","4. Non vegetated area","4.2. Urban Area",410.891330621337,470.916472595212,14.608519942026247,3,14857,17342,"85.67062622534887","Ibirama","SC"
"Brasil","Santa Catarina","Içara","Içara - SC",4207007,4420,24,"Antropic","4. Non vegetated area","4.2. Urban Area",1725.17624895632,2152.4024480895,24.764205940792372,2,6002,58859,"10.19725105761226","Içara","SC"
"Brasil","Santa Catarina","Imbituba","Imbituba - SC",4207304,4423,24,"Antropic","4. Non vegetated area","4.2. Urban Area",2884.9588921509,3081.40278372806,6.809244045439421,2,690,40200,"1.7164179104477613","Imbituba","SC"
"Brasil","Santa Catarina","Indaial","Indaial - SC",4207502,4425,24,"Antropic","4. Non vegetated area","4.2. Urban Area",1648.55438426517,2000.23935458375,21.332931062225203,3,0,54794,"0.0","Indaial","SC"
"Brasil","Santa Catarina","Ipira","Ipira - SC",4207601,4427,24,"Antropic","4. Non vegetated area","4.2. Urban Area",55.4740943908691,90.333739202881,62.839502284420746,1,884,4752,"18.602693602693606","Ipira","SC"
"Brasil","Santa Catarina","Ipuaçu","Ipuaçu - SC",4207684,4429,24,"Antropic","4. Non vegetated area","4.2. Urban Area",127.709720959473,142.85008840332,11.855297568656965,3,50,6802,"0.7350779182593354","Ipuaçu","SC"
"Brasil","Santa Catarina","Irineópolis","Irineópolis - SC",4207908,4434,24,"Antropic","4. Non vegetated area","4.2. Urban Area",172.913527642821,207.721763476562,20.130429532177867,1,4,10450,"0.03827751196172249","Irineópolis","SC"
"Brasil","Santa Catarina","Itaiópolis","Itaiópolis - SC",4208104,4436,24,"Antropic","4. Non vegetated area","4.2. Urban Area",418.241140429688,488.443710388182,16.785189971118108,1,1,20315,"0.0049224710804824014","Itaiópolis","SC"
"Brasil","Santa Catarina","Itajaí","Itajaí - SC",4208203,4437,24,"Antropic","4. Non vegetated area","4.2. Urban Area",4372.81990391103,4932.16423240892,12.79138726929079,1,20,183388,"0.010905838986193208","Itajaí","SC"
"Brasil","Santa Catarina","Itapoá","Itapoá - SC",4208450,4440,24,"Antropic","4. Non vegetated area","4.2. Urban Area",1163.66061224977,1695.12870874026,45.672087797401076,3,451,14775,"3.0524534686971236","Itapoá","SC"
"Brasil","Santa Catarina","Ituporanga","Ituporanga - SC",4208500,4441,24,"Antropic","4. Non vegetated area","4.2. Urban Area",799.244395721434,900.692594573964,12.693013475678901,1,16,22255,"0.07189395641428892","Ituporanga","SC"
"Brasil","Santa Catarina","Jacinto Machado","Jacinto Machado - SC",4208708,4443,24,"Antropic","4. Non vegetated area","4.2. Urban Area",184.717717126463,212.717701812745,15.158256133661732,2,3834,10608,"36.14253393665158","Jacinto Machado","SC"
"Brasil","Santa Catarina","Jaguaruna","Jaguaruna - SC",4208807,4444,24,"Antropic","4. Non vegetated area","4.2. Urban Area",2237.69022242423,2543.2709960693,13.65608030024886,2,200,17291,"1.156671100572552","Jaguaruna","SC"
"Brasil","Santa Catarina","Joaçaba","Joaçaba - SC",4209003,4447,24,"Antropic","4. Non vegetated area","4.2. Urban Area",639.158351562503,772.914576226809,20.92693060136383,1,12,27005,"0.04443621551564525","Joaçaba","SC"
"Brasil","Santa Catarina","Joinville","Joinville - SC",4209102,4448,24,"Antropic","4. Non vegetated area","4.2. Urban Area",11958.7165183281,12491.9892560787,4.459280700678024,5,36587,515250,"7.100824842309558","Joinville","SC"
"Brasil","Santa Catarina","Jupiá","Jupiá - SC",4209177,4450,24,"Antropic","4. Non vegetated area","4.2. Urban Area",87.0329912841797,102.689205755615,17.98882727162015,2,0,2148,"0.0","Jupiá","SC"
"Brasil","Santa Catarina","Lages","Lages - SC",4209300,4452,24,"Antropic","4. Non vegetated area","4.2. Urban Area",4068.29428250736,4500.90043233651,10.633600221332244,2,6112,156737,"3.8995259574956775","Lages","SC"
"Brasil","Santa Catarina","Laguna","Laguna - SC",4209409,4453,24,"Antropic","4. Non vegetated area","4.2. Urban Area",1543.88102578737,1703.57192382815,10.34347176845046,1,0,51554,"0.0","Laguna","SC"
"Brasil","Santa Catarina","Leoberto Leal","Leoberto Leal - SC",4209805,4458,24,"Antropic","4. Non vegetated area","4.2. Urban Area",91.060988293457,109.512490936279,20.262796383627418,2,1000,3365,"29.71768202080238","Leoberto Leal","SC"
"Brasil","Santa Catarina","Lontras","Lontras - SC",4209904,4460,24,"Antropic","4. Non vegetated area","4.2. Urban Area",332.360094415286,436.281433227539,31.267694455039667,1,0,10248,"0.0","Lontras","SC"
"Brasil","Santa Catarina","Luiz Alves","Luiz Alves - SC",4210001,4461,24,"Antropic","4. Non vegetated area","4.2. Urban Area",227.563010534669,283.131069018553,24.41875696464222,1,0,10449,"0.0","Luiz Alves","SC"
"Brasil","Santa Catarina","Mafra","Mafra - SC",4210100,4464,24,"Antropic","4. Non vegetated area","4.2. Urban Area",1739.58404083253,1851.26986243895,6.420260187772782,7,0,52920,"0.0","Mafra","SC"
"Brasil","Santa Catarina","Maracajá","Maracajá - SC",4210407,4467,24,"Antropic","4. Non vegetated area","4.2. Urban Area",222.893565679932,252.348462689209,13.214781198113752,1,0,6409,"0.0","Maracajá","SC"
"Brasil","Santa Catarina","Maravilha","Maravilha - SC",4210506,4468,24,"Antropic","4. Non vegetated area","4.2. Urban Area",727.89695982055,965.90727552488,32.698352767266286,1,0,22104,"0.0","Maravilha","SC"
"Brasil","Santa Catarina","Massaranduba","Massaranduba - SC",4210605,4470,24,"Antropic","4. Non vegetated area","4.2. Urban Area",363.622996783448,450.499408837892,23.891891553322846,1,0,14668,"0.0","Massaranduba","SC"
"Brasil","Santa Catarina","Matos Costa","Matos Costa - SC",4210704,4471,24,"Antropic","4. Non vegetated area","4.2. Urban Area",60.8197538879394,63.6280212463377,4.617360608812304,1,0,2838,"0.0","Matos Costa","SC"
"Brasil","Santa Catarina","Nova Trento","Nova Trento - SC",4211504,4483,24,"Antropic","4. Non vegetated area","4.2. Urban Area",374.487336730958,436.794951208494,16.638109854779813,2,0,12179,"0.0","Nova Trento","SC"
"Brasil","Santa Catarina","Novo Horizonte","Novo Horizonte - SC",4211652,4485,24,"Antropic","4. Non vegetated area","4.2. Urban Area",47.8322774108889,57.783624133301,20.804668439530953,1,0,36612,"0.0","Novo Horizonte","SP"
"Brasil","Santa Catarina","Orleans","Orleans - SC",4211702,4486,24,"Antropic","4. Non vegetated area","4.2. Urban Area",540.563816302477,614.100717816153,13.603741000771642,5,2012,21395,"9.404066370647348","Orleans","SC"
"Brasil","Santa Catarina","Otacílio Costa","Otacílio Costa - SC",4211751,4487,24,"Antropic","4. Non vegetated area","4.2. Urban Area",506.966555151365,553.249407250976,9.129369902082063,2,0,16348,"0.0","Otacílio Costa","SC"
"Brasil","Santa Catarina","Palhoça","Palhoça - SC",4211900,4492,24,"Antropic","4. Non vegetated area","4.2. Urban Area",4736.37326066889,5241.14035123902,10.657248970678559,1,10061,137199,"7.333143827578918","Palhoça","SC"
"Brasil","Santa Catarina","Palma Sola","Palma Sola - SC",4212007,4493,24,"Antropic","4. Non vegetated area","4.2. Urban Area",213.752331756592,272.722281085206,27.587979435829197,2,15,7765,"0.19317450096587252","Palma Sola","SC"
"Brasil","Santa Catarina","Palmeira","Palmeira - SC",4212056,4494,24,"Antropic","4. Non vegetated area","4.2. Urban Area",36.9524158996582,46.250050616455,25.161101082115717,1,446,2376,"18.77104377104377","Palmeira","SC"
"Brasil","Santa Catarina","Paulo Lopes","Paulo Lopes - SC",4212304,4500,24,"Antropic","4. Non vegetated area","4.2. Urban Area",308.714888012695,338.246131689452,9.56586313891756,1,120,6692,"1.7931858936043037","Paulo Lopes","SC"
"Brasil","Santa Catarina","Pedras Grandes","Pedras Grandes - SC",4212403,4501,24,"Antropic","4. Non vegetated area","4.2. Urban Area",53.6167824218744,64.1032359558098,19.558155227265498,1,136,4107,"3.3114195276357434","Pedras Grandes","SC"
"Brasil","Santa Catarina","Balneário Piçarras","Balneário Piçarras - SC",4212809,4506,24,"Antropic","4. Non vegetated area","4.2. Urban Area",790.029635034181,1014.16686094361,28.37073648506004,2,0,17074,"0.0","Balneário Piçarras","SC"
"Brasil","Santa Catarina","Pinheiro Preto","Pinheiro Preto - SC",4213005,4508,24,"Antropic","4. Non vegetated area","4.2. Urban Area",51.6572966064453,62.5954997070313,21.174555811388004,1,15,3147,"0.47664442326024786","Pinheiro Preto","SC"
"Brasil","Santa Catarina","Ponte Alta","Ponte Alta - SC",4213302,4512,24,"Antropic","4. Non vegetated area","4.2. Urban Area",155.895571350099,166.23513289795,6.632363869164154,1,0,4895,"0.0","Ponte Alta","SC"
"Brasil","Santa Catarina","Ponte Serrada","Ponte Serrada - SC",4213401,4514,24,"Antropic","4. Non vegetated area","4.2. Urban Area",294.350055047609,310.262803363038,5.40606262596257,1,571,11031,"5.176321276402865","Ponte Serrada","SC"
"Brasil","Santa Catarina","Porto Belo","Porto Belo - SC",4213500,4515,24,"Antropic","4. Non vegetated area","4.2. Urban Area",692.252567138695,841.552026324489,21.5671947310932,1,0,16118,"0.0","Porto Belo","SC"
"Brasil","Santa Catarina","Praia Grande","Praia Grande - SC",4213807,4518,24,"Antropic","4. Non vegetated area","4.2. Urban Area",138.108831829835,183.440304260253,32.82300764535556,3,5903,7270,"81.19669876203577","Praia Grande","SC"
"Brasil","Santa Catarina","Presidente Castello Branco","Presidente Castello Branco - SC",4213906,4519,24,"Antropic","4. Non vegetated area","4.2. Urban Area",21.6039751708985,27.6626928771973,28.044457829502406,1,30,1724,"1.740139211136891","Presidente Castello Branco","SC"
"Brasil","Santa Catarina","Princesa","Princesa - SC",4214151,4522,24,"Antropic","4. Non vegetated area","4.2. Urban Area",62.1985654785158,72.9529775146488,17.29045027549342,1,0,2758,"0.0","Princesa","SC"
"Brasil","Santa Catarina","Rio Rufino","Rio Rufino - SC",4215059,4532,24,"Antropic","4. Non vegetated area","4.2. Urban Area",27.0294466430664,30.5171317443848,12.903279698524866,4,450,2436,"18.472906403940886","Rio Rufino","SC"
"Brasil","Santa Catarina","Riqueza","Riqueza - SC",4215075,4533,24,"Antropic","4. Non vegetated area","4.2. Urban Area",69.213211291504,98.8313762207032,42.79264662992869,1,0,4838,"0.0","Riqueza","SC"
"Brasil","Santa Catarina","Rodeio","Rodeio - SC",4215109,4534,24,"Antropic","4. Non vegetated area","4.2. Urban Area",328.40157609253,398.593373449707,21.373769941164912,2,0,10914,"0.0","Rodeio","SC"
"Brasil","Santa Catarina","Romelândia","Romelândia - SC",4215208,4535,24,"Antropic","4. Non vegetated area","4.2. Urban Area",71.1273048889162,81.6202873352051,14.7523970754641,2,10,5551,"0.18014772113132768","Romelândia","SC"
"Brasil","Santa Catarina","Sangão","Sangão - SC",4215455,4539,24,"Antropic","4. Non vegetated area","4.2. Urban Area",563.079940399171,639.885141595464,13.640194879228915,1,8,10402,"0.07690828686791001","Sangão","SC"
"Brasil","Santa Catarina","Santa Cecília","Santa Cecília - SC",4215505,4540,24,"Antropic","4. Non vegetated area","4.2. Urban Area",416.18813917236,452.061129315183,8.619416741226866,2,3,15740,"0.01905972045743329","Santa Cecília","SC"
"Brasil","Santa Catarina","Santa Helena","Santa Helena - SC",4215554,4541,24,"Antropic","4. Non vegetated area","4.2. Urban Area",43.7933934875488,54.8215863220216,25.182320793679313,1,0,2382,"0.0","Santa Helena","SC"
"Brasil","Santa Catarina","São Carlos","São Carlos - SC",4216008,4551,24,"Antropic","4. Non vegetated area","4.2. Urban Area",157.318088952637,215.424630718993,36.9357027873952,1,42,10284,"0.40840140023337224","São Carlos","SC"
"Brasil","Santa Catarina","São Domingos","São Domingos - SC",4216107,4553,24,"Antropic","4. Non vegetated area","4.2. Urban Area",292.182093286134,317.279293225098,8.589574965631563,2,345,9496,"3.6331086773378263","São Domingos","SC"
"Brasil","Santa Catarina","São João Batista","São João Batista - SC",4216305,4556,24,"Antropic","4. Non vegetated area","4.2. Urban Area",754.072349096678,872.54839783936,15.71149623568712,1,648,19966,"3.2455173795452272","São João Batista","MA"
"Brasil","Santa Catarina","São João Batista","São João Batista - SC",4216305,4556,24,"Antropic","4. Non vegetated area","4.2. Urban Area",754.072349096678,872.54839783936,15.71149623568712,2,98,26260,"0.37319116527037316","São João Batista","SC"
"Brasil","Santa Catarina","São Martinho","São Martinho - SC",4217105,4565,24,"Antropic","4. Non vegetated area","4.2. Urban Area",57.5567069641113,64.5925446960449,12.224183944923565,1,5773,5773,"100.0","São Martinho","RS"
"Brasil","Santa Catarina","Saudades","Saudades - SC",4217303,4569,24,"Antropic","4. Non vegetated area","4.2. Urban Area",153.14917069702,185.36564724121,21.03601109791507,5,0,9016,"0.0","Saudades","SC"
"Brasil","Santa Catarina","Schroeder","Schroeder - SC",4217402,4570,24,"Antropic","4. Non vegetated area","4.2. Urban Area",469.72909644165,575.698932489016,22.55977686928952,2,0,15316,"0.0","Schroeder","SC"
"Brasil","Santa Catarina","Sombrio","Sombrio - SC",4217709,4574,24,"Antropic","4. Non vegetated area","4.2. Urban Area",809.22013439331,899.497249334717,11.1560638575917,3,54346,26626,"204.10876586794862","Sombrio","SC"
"Brasil","Santa Catarina","Taió","Taió - SC",4217808,4576,24,"Antropic","4. Non vegetated area","4.2. Urban Area",376.141433544926,422.18072574463,12.239888534961189,1,60,17265,"0.3475238922675934","Taió","SC"
"Brasil","Santa Catarina","Tangará","Tangará - SC",4217907,4577,24,"Antropic","4. Non vegetated area","4.2. Urban Area",119.466819165038,146.281704418945,22.44546681774748,2,300,8674,"3.4586119437399123","Tangará","SC"
"Brasil","Santa Catarina","Tigrinhos","Tigrinhos - SC",4217956,4578,24,"Antropic","4. Non vegetated area","4.2. Urban Area",38.7637616027832,49.655972680664,28.09895280415395,1,0,1757,"0.0","Tigrinhos","SC"
"Brasil","Santa Catarina","Treze Tílias","Treze Tílias - SC",4218509,4586,24,"Antropic","4. Non vegetated area","4.2. Urban Area",144.411675518799,198.164307000732,37.2218044620192,1,0,6342,"0.0","Treze Tílias","SC"
"Brasil","Santa Catarina","Tubarão","Tubarão - SC",4218707,4588,24,"Antropic","4. Non vegetated area","4.2. Urban Area",2540.0502586001,2923.81271264675,15.108459084512496,1,0,97281,"0.0","Tubarão","SC"
"Brasil","Santa Catarina","Turvo","Turvo - SC",4218806,4590,24,"Antropic","4. Non vegetated area","4.2. Urban Area",310.919457745365,388.08112780762,24.817253516969807,2,230,11854,"1.9402733254597606","Turvo","SC"
"Brasil","Santa Catarina","Urupema","Urupema - SC",4218954,4593,24,"Antropic","4. Non vegetated area","4.2. Urban Area",38.8070619750978,43.4797032531741,12.040698368443087,2,50,2482,"2.0145044319097503","Urupema","SC"
"Brasil","Santa Catarina","Urussanga","Urussanga - SC",4219002,4594,24,"Antropic","4. Non vegetated area","4.2. Urban Area",483.127191998286,509.521525384517,5.463226625075717,3,315,20222,"1.5577094253783008","Urussanga","SC"
"Brasil","Santa Catarina","Vargeão","Vargeão - SC",4219101,4595,24,"Antropic","4. Non vegetated area","4.2. Urban Area",135.309153656005,175.37212868042,29.608473589500566,1,0,3535,"0.0","Vargeão","SC"
"Brasil","Santa Catarina","Vargem","Vargem - SC",4219150,4596,24,"Antropic","4. Non vegetated area","4.2. Urban Area",34.9933535827638,44.1392025268557,26.13596014014713,2,0,2808,"0.0","Vargem","SC"
"Brasil","Santa Catarina","Xavantina","Xavantina - SC",4219606,4603,24,"Antropic","4. Non vegetated area","4.2. Urban Area",33.3719593139648,42.7129232421874,27.990457019147176,1,200,4142,"4.828585224529213","Xavantina","SC"
"Brasil","Rio Grande do Sul","Aceguá","Aceguá - RS",4300034,4609,24,"Antropic","4. Non vegetated area","4.2. Urban Area",76.7406649047854,93.811206494141,22.244453589939006,1,31,4394,"0.705507510241238","Aceguá","RS"
"Brasil","Rio Grande do Sul","Agudo","Agudo - RS",4300109,4611,24,"Antropic","4. Non vegetated area","4.2. Urban Area",294.640392333987,330.338806085202,12.115926627856712,2,32082,16729,"191.7747623886664","Agudo","RS"
"Brasil","Rio Grande do Sul","Ajuricaba","Ajuricaba - RS",4300208,4612,24,"Antropic","4. Non vegetated area","4.2. Urban Area",170.395539648441,195.753722747806,14.881952398333803,1,6720,7255,"92.62577532736044","Ajuricaba","RS"
"Brasil","Rio Grande do Sul","Alecrim","Alecrim - RS",4300307,4613,24,"Antropic","4. Non vegetated area","4.2. Urban Area",91.9597887512211,122.135594421388,32.8141311326862,1,510,7045,"7.23917672107878","Alecrim","RS"
"Brasil","Rio Grande do Sul","Alegrete","Alegrete - RS",4300406,4614,24,"Antropic","4. Non vegetated area","4.2. Urban Area",1482.57963692019,1559.71013513798,5.2024522863416305,2,1206,77673,"1.5526630875593834","Alegrete","RS"
"Brasil","Rio Grande do Sul","Alegria","Alegria - RS",4300455,4615,24,"Antropic","4. Non vegetated area","4.2. Urban Area",85.2397758361819,94.5172203124998,10.883938144262316,1,4301,4301,"100.0","Alegria","RS"
"Brasil","Rio Grande do Sul","Alpestre","Alpestre - RS",4300505,4617,24,"Antropic","4. Non vegetated area","4.2. Urban Area",87.0318853515627,111.899457843018,28.572944721355253,1,7117,8027,"88.66326149246294","Alpestre","RS"
"Brasil","Rio Grande do Sul","Alto Alegre","Alto Alegre - RS",4300554,4618,24,"Antropic","4. Non vegetated area","4.2. Urban Area",45.5103437866212,54.6281429931642,20.03456455809807,1,1848,1848,"100.0","Alto Alegre","RS"
"Brasil","Rio Grande do Sul","Alto Feliz","Alto Feliz - RS",4300570,4619,24,"Antropic","4. Non vegetated area","4.2. Urban Area",27.5087762084961,38.3716621826172,39.48880128940847,1,3072,2908,"105.63961485557083","Alto Feliz","RS"
"Brasil","Rio Grande do Sul","Alvorada","Alvorada - RS",4300604,4620,24,"Antropic","4. Non vegetated area","4.2. Urban Area",2704.88758679797,2821.70408507068,4.31871915279838,1,195718,195718,"100.0","Alvorada","RS"
"Brasil","Rio Grande do Sul","Amaral Ferrador","Amaral Ferrador - RS",4300638,4621,24,"Antropic","4. Non vegetated area","4.2. Urban Area",55.5943719726562,57.211404486084,2.9086262800542664,2,12710,6355,"200.0","Amaral Ferrador","RS"
"Brasil","Rio Grande do Sul","Anta Gorda","Anta Gorda - RS",4300703,4624,24,"Antropic","4. Non vegetated area","4.2. Urban Area",98.9326372619633,131.019857952881,32.433402746511355,2,12360,6073,"203.52379384159397","Anta Gorda","RS"
"Brasil","Rio Grande do Sul","Antônio Prado","Antônio Prado - RS",4300802,4625,24,"Antropic","4. Non vegetated area","4.2. Urban Area",260.525960955809,294.063487554934,12.873007540624211,3,12837,12837,"100.0","Antônio Prado","RS"
"Brasil","Rio Grande do Sul","Arambaré","Arambaré - RS",4300851,4626,24,"Antropic","4. Non vegetated area","4.2. Urban Area",291.277933715819,312.736985699462,7.367208257038521,4,1618,3693,"43.8126184673707","Arambaré","RS"
"Brasil","Rio Grande do Sul","Araricá","Araricá - RS",4300877,4627,24,"Antropic","4. Non vegetated area","4.2. Urban Area",112.662262377929,184.544832373047,63.803591795437,1,4881,4868,"100.2670501232539","Araricá","RS"
"Brasil","Rio Grande do Sul","Aratiba","Aratiba - RS",4300901,4628,24,"Antropic","4. Non vegetated area","4.2. Urban Area",104.355209240723,120.752024176026,15.712502571366027,1,150,6568,"2.2838002436053593","Aratiba","RS"
"Brasil","Rio Grande do Sul","Arroio Grande","Arroio Grande - RS",4301305,4634,24,"Antropic","4. Non vegetated area","4.2. Urban Area",408.089845776369,428.661246917723,5.040900025879855,4,5674,18469,"30.721749959391413","Arroio Grande","RS"
"Brasil","Rio Grande do Sul","Arvorezinha","Arvorezinha - RS",4301404,4635,24,"Antropic","4. Non vegetated area","4.2. Urban Area",214.153879083252,254.911337054445,19.031856039996637,1,4713,10229,"46.07488513051129","Arvorezinha","RS"
"Brasil","Rio Grande do Sul","Augusto Pestana","Augusto Pestana - RS",4301503,4636,24,"Antropic","4. Non vegetated area","4.2. Urban Area",185.950830041506,207.540506451419,11.61042217724651,1,7149,7097,"100.73270395941947","Augusto Pestana","RS"
"Brasil","Rio Grande do Sul","Áurea","Áurea - RS",4301552,4637,24,"Antropic","4. Non vegetated area","4.2. Urban Area",105.419836700439,120.978904559326,14.759146234593054,1,3665,3665,"100.0","Áurea","RS"
"Brasil","Rio Grande do Sul","Bagé","Bagé - RS",4301602,4638,24,"Antropic","4. Non vegetated area","4.2. Urban Area",3056.89750353403,3233.57210081187,5.779539453762818,1,116792,116792,"100.0","Bagé","RS"
"Brasil","Rio Grande do Sul","Balneário Pinhal","Balneário Pinhal - RS",4301636,4639,24,"Antropic","4. Non vegetated area","4.2. Urban Area",1027.15002562254,1036.21941067504,0.8829659568964449,1,4042,10855,"37.23629663749424","Balneário Pinhal","RS"
"Brasil","Rio Grande do Sul","Barão","Barão - RS",4301651,4640,24,"Antropic","4. Non vegetated area","4.2. Urban Area",67.446585699463,80.341847186279,19.119220570002355,1,81,5742,"1.4106583072100314","Barão","RS"
